filename,source_A,source_B,top_label,top_class,overlap_pixels,overlap_ratio
img_001062.png,single_001665.png,single_006920.png,A_ON_TOP,0,5305,0.443896
img_003337.png,single_001849.png,single_012382.png,A_ON_TOP,0,11683,0.406309
img_000758.png,single_012820.png,single_010771.png,B_ON_TOP,1,5556,0.460429
img_004652.png,single_000829.png,single_005892.png,B_ON_TOP,1,9779,0.376942
img_000583.png,single_004511.png,single_005084.png,A_ON_TOP,0,15057,0.499834
img_001370.png,single_002967.png,single_008810.png,A_ON_TOP,0,4115,0.22631
img_001372.png,single_001020.png,single_008451.png,A_ON_TOP,0,6490,0.241201
img_002373.png,single_010469.png,single_002233.png,A_ON_TOP,0,3802,0.35656
img_000519.png,single_010886.png,single_015068.png,B_ON_TOP,1,3946,0.252949
img_003354.png,single_010358.png,single_009079.png,B_ON_TOP,1,5937,0.538894
img_003065.png,single_003559.png,single_006272.png,B_ON_TOP,1,11821,0.331241
img_000163.png,single_002476.png,single_011515.png,A_ON_TOP,0,11160,0.440011
img_002897.png,single_013321.png,single_013671.png,B_ON_TOP,1,3298,0.216731
img_003089.png,single_000291.png,single_005141.png,A_ON_TOP,0,5214,0.273328
img_001649.png,single_012379.png,single_008391.png,A_ON_TOP,0,5729,0.25092
img_002816.png,single_002191.png,single_002334.png,B_ON_TOP,1,2033,0.16126
img_004966.png,single_013046.png,single_006320.png,B_ON_TOP,1,2244,0.179233
img_001780.png,single_015619.png,single_000448.png,B_ON_TOP,1,13508,0.331168
img_003526.png,single_009258.png,single_001844.png,A_ON_TOP,0,6405,0.43918
img_004250.png,single_001592.png,single_011646.png,A_ON_TOP,0,1674,0.201808
img_004938.png,single_011726.png,single_008403.png,A_ON_TOP,0,13656,0.544997
img_001809.png,single_008892.png,single_014524.png,B_ON_TOP,1,3302,0.250246
img_003270.png,single_015593.png,single_007785.png,B_ON_TOP,1,3112,0.277263
img_000620.png,single_012478.png,single_012124.png,B_ON_TOP,1,6633,0.305274
img_004691.png,single_009379.png,single_002153.png,B_ON_TOP,1,7369,0.342856
img_004303.png,single_010495.png,single_012977.png,B_ON_TOP,1,3326,0.336776
img_003938.png,single_011382.png,single_008267.png,B_ON_TOP,1,2967,0.23412
img_000454.png,single_000799.png,single_000663.png,A_ON_TOP,0,4854,0.272574
img_002421.png,single_004451.png,single_008128.png,A_ON_TOP,0,5916,0.515062
img_003696.png,single_001458.png,single_013746.png,A_ON_TOP,0,1912,0.161637
img_001644.png,single_014678.png,single_011018.png,A_ON_TOP,0,15768,0.444157
img_002452.png,single_005804.png,single_000647.png,B_ON_TOP,1,9384,0.409353
img_001097.png,single_002081.png,single_000327.png,B_ON_TOP,1,11770,0.455531
img_002635.png,single_003491.png,single_003986.png,A_ON_TOP,0,6395,0.387294
img_002500.png,single_000789.png,single_013741.png,A_ON_TOP,0,4622,0.246651
img_001434.png,single_009666.png,single_004104.png,B_ON_TOP,1,21124,0.46352
img_003284.png,single_008660.png,single_013629.png,A_ON_TOP,0,12220,0.447095
img_001340.png,single_011201.png,single_013012.png,B_ON_TOP,1,1382,0.150676
img_004466.png,single_004780.png,single_006020.png,B_ON_TOP,1,9920,0.337209
img_000799.png,single_002849.png,single_006987.png,B_ON_TOP,1,2398,0.443171
img_000776.png,single_001978.png,single_015179.png,B_ON_TOP,1,10354,0.360402
img_004253.png,single_002512.png,single_012792.png,B_ON_TOP,1,5557,0.369899
img_002664.png,single_000905.png,single_008711.png,B_ON_TOP,1,7257,0.462789
img_002008.png,single_003492.png,single_008285.png,B_ON_TOP,1,15000,0.497512
img_003078.png,single_005063.png,single_006604.png,B_ON_TOP,1,12104,0.40218
img_002564.png,single_014356.png,single_001039.png,B_ON_TOP,1,4733,0.35533
img_004236.png,single_005133.png,single_009079.png,A_ON_TOP,0,5156,0.272171
img_004010.png,single_013822.png,single_005544.png,B_ON_TOP,1,2934,0.190248
img_004944.png,single_000307.png,single_013471.png,A_ON_TOP,0,13684,0.400597
img_004181.png,single_011358.png,single_006058.png,B_ON_TOP,1,7641,0.364412
img_001032.png,single_010460.png,single_010612.png,A_ON_TOP,0,5418,0.221677
img_001050.png,single_009411.png,single_008763.png,B_ON_TOP,1,5514,0.239209
img_004485.png,single_008999.png,single_009271.png,A_ON_TOP,0,3194,0.204495
img_002859.png,single_003864.png,single_006645.png,A_ON_TOP,0,3357,0.319684
img_002098.png,single_004247.png,single_007348.png,B_ON_TOP,1,4341,0.21982
img_001653.png,single_003468.png,single_005374.png,B_ON_TOP,1,4262,0.425604
img_004723.png,single_008040.png,single_011924.png,B_ON_TOP,1,11973,0.527677
img_002025.png,single_014108.png,single_004130.png,A_ON_TOP,0,8725,0.289742
img_001248.png,single_002033.png,single_015470.png,A_ON_TOP,0,11587,0.488203
img_000393.png,single_005962.png,single_008779.png,B_ON_TOP,1,8128,0.379423
img_002191.png,single_013435.png,single_016000.png,B_ON_TOP,1,15644,0.445026
img_004920.png,single_001500.png,single_002255.png,B_ON_TOP,1,1399,0.108626
img_002214.png,single_015183.png,single_015446.png,A_ON_TOP,0,1982,0.152979
img_004230.png,single_007308.png,single_008819.png,B_ON_TOP,1,10993,0.367352
img_004821.png,single_005434.png,single_006137.png,A_ON_TOP,0,6044,0.463639
img_002769.png,single_009493.png,single_016072.png,A_ON_TOP,0,11627,0.40289
img_003847.png,single_013780.png,single_010911.png,A_ON_TOP,0,2374,0.159019
img_000109.png,single_011904.png,single_008783.png,A_ON_TOP,0,4693,0.224653
img_003813.png,single_004616.png,single_007678.png,B_ON_TOP,1,4218,0.268902
img_004718.png,single_010162.png,single_004646.png,B_ON_TOP,1,15611,0.468546
img_000603.png,single_010455.png,single_011596.png,B_ON_TOP,1,30041,0.531878
img_003580.png,single_015242.png,single_012567.png,A_ON_TOP,0,23576,0.484117
img_001276.png,single_002116.png,single_014523.png,B_ON_TOP,1,3307,0.172924
img_004370.png,single_011504.png,single_010613.png,A_ON_TOP,0,9833,0.299668
img_004388.png,single_005039.png,single_001651.png,B_ON_TOP,1,7185,0.4682
img_003031.png,single_000560.png,single_001488.png,A_ON_TOP,0,7476,0.330811
img_004642.png,single_006927.png,single_013904.png,B_ON_TOP,1,6783,0.369364
img_002020.png,single_008683.png,single_012407.png,A_ON_TOP,0,12292,0.369718
img_000602.png,single_007190.png,single_003868.png,A_ON_TOP,0,11417,0.431661
img_001826.png,single_015032.png,single_008492.png,A_ON_TOP,0,7467,0.260601
img_004767.png,single_001828.png,single_012209.png,B_ON_TOP,1,1806,0.176505
img_004208.png,single_015495.png,single_003668.png,B_ON_TOP,1,7138,0.356134
img_000470.png,single_013451.png,single_007702.png,A_ON_TOP,0,7368,0.473431
img_004023.png,single_014120.png,single_009354.png,A_ON_TOP,0,3992,0.240656
img_001708.png,single_015103.png,single_015856.png,B_ON_TOP,1,9779,0.421781
img_003301.png,single_007785.png,single_012754.png,A_ON_TOP,0,5356,0.287849
img_003647.png,single_013047.png,single_005293.png,B_ON_TOP,1,7467,0.383198
img_003811.png,single_010936.png,single_011971.png,A_ON_TOP,0,13196,0.427914
img_001552.png,single_000550.png,single_001458.png,B_ON_TOP,1,1502,0.183171
img_003892.png,single_006920.png,single_002228.png,A_ON_TOP,0,1720,0.228937
img_001676.png,single_012552.png,single_007832.png,B_ON_TOP,1,5418,0.321849
img_003194.png,single_009557.png,single_014650.png,A_ON_TOP,0,6651,0.321227
img_002581.png,single_010220.png,single_005546.png,B_ON_TOP,1,5630,0.32487
img_000265.png,single_011234.png,single_005153.png,A_ON_TOP,0,5161,0.359551
img_002651.png,single_011502.png,single_014162.png,A_ON_TOP,0,14798,0.497679
img_001905.png,single_014131.png,single_004830.png,A_ON_TOP,0,20861,0.544475
img_000643.png,single_002058.png,single_001978.png,A_ON_TOP,0,7429,0.411784
img_000207.png,single_005897.png,single_015071.png,A_ON_TOP,0,2491,0.208417
img_000446.png,single_012247.png,single_003030.png,B_ON_TOP,1,4477,0.290149
img_000700.png,single_003522.png,single_001287.png,B_ON_TOP,1,1782,0.211488
img_002971.png,single_008120.png,single_012564.png,A_ON_TOP,0,8567,0.37101
img_004315.png,single_003289.png,single_013428.png,B_ON_TOP,1,3382,0.298975
img_000044.png,single_004993.png,single_011917.png,B_ON_TOP,1,10232,0.331412
img_001553.png,single_009159.png,single_000434.png,B_ON_TOP,1,4335,0.281933
img_000198.png,single_002707.png,single_016274.png,B_ON_TOP,1,12989,0.494763
img_002655.png,single_002863.png,single_016118.png,B_ON_TOP,1,6102,0.429749
img_003477.png,single_000550.png,single_009286.png,B_ON_TOP,1,2120,0.136986
img_001428.png,single_007667.png,single_011602.png,A_ON_TOP,0,4157,0.218743
img_001689.png,single_001785.png,single_005977.png,B_ON_TOP,1,12028,0.374961
img_003729.png,single_010280.png,single_010926.png,B_ON_TOP,1,3751,0.261321
img_000151.png,single_003158.png,single_004475.png,B_ON_TOP,1,5173,0.198526
img_002085.png,single_000601.png,single_011806.png,B_ON_TOP,1,5377,0.262934
img_004036.png,single_004345.png,single_008498.png,B_ON_TOP,1,2189,0.219229
img_001613.png,single_004579.png,single_010532.png,A_ON_TOP,0,6930,0.349929
img_003423.png,single_013572.png,single_013672.png,B_ON_TOP,1,18452,0.496328
img_002925.png,single_004235.png,single_003404.png,A_ON_TOP,0,13178,0.448674
img_000515.png,single_010124.png,single_013232.png,A_ON_TOP,0,6141,0.391645
img_000036.png,single_012223.png,single_004068.png,B_ON_TOP,1,2038,0.177603
img_003052.png,single_014796.png,single_004188.png,A_ON_TOP,0,7869,0.507776
img_001122.png,single_003038.png,single_001319.png,B_ON_TOP,1,3044,0.202407
img_000081.png,single_004660.png,single_014606.png,B_ON_TOP,1,9134,0.393962
img_004056.png,single_006006.png,single_003235.png,B_ON_TOP,1,1429,0.161908
img_001215.png,single_009388.png,single_012015.png,B_ON_TOP,1,4273,0.400319
img_001745.png,single_013633.png,single_008298.png,B_ON_TOP,1,4394,0.367391
img_000969.png,single_012523.png,single_003466.png,B_ON_TOP,1,4122,0.283728
img_004047.png,single_015733.png,single_006567.png,A_ON_TOP,0,5201,0.279039
img_004887.png,single_014980.png,single_015915.png,A_ON_TOP,0,4913,0.344144
img_001643.png,single_003493.png,single_008664.png,A_ON_TOP,0,4455,0.370972
img_000429.png,single_010534.png,single_013307.png,B_ON_TOP,1,13661,0.503446
img_003424.png,single_011707.png,single_004364.png,B_ON_TOP,1,1162,0.119633
img_004061.png,single_014123.png,single_011528.png,B_ON_TOP,1,4607,0.32071
img_002233.png,single_005030.png,single_003754.png,B_ON_TOP,1,2666,0.232981
img_003444.png,single_005229.png,single_015234.png,B_ON_TOP,1,7744,0.369925
img_000233.png,single_015009.png,single_008274.png,B_ON_TOP,1,19323,0.468846
img_004894.png,single_009027.png,single_006703.png,B_ON_TOP,1,4412,0.250867
img_000775.png,single_014341.png,single_011139.png,B_ON_TOP,1,9984,0.327516
img_004798.png,single_005052.png,single_014798.png,A_ON_TOP,0,8302,0.314232
img_002350.png,single_012832.png,single_009944.png,B_ON_TOP,1,11304,0.427599
img_000353.png,single_007295.png,single_005583.png,A_ON_TOP,0,4246,0.283596
img_000685.png,single_001419.png,single_013785.png,A_ON_TOP,0,7622,0.492409
img_001116.png,single_014071.png,single_008529.png,A_ON_TOP,0,3610,0.262278
img_000831.png,single_011329.png,single_007904.png,B_ON_TOP,1,12614,0.438916
img_000684.png,single_014986.png,single_005335.png,B_ON_TOP,1,9619,0.336635
img_001768.png,single_014418.png,single_003759.png,B_ON_TOP,1,3421,0.217995
img_002555.png,single_011806.png,single_010508.png,B_ON_TOP,1,1477,0.13778
img_002598.png,single_003677.png,single_012174.png,B_ON_TOP,1,5370,0.403911
img_001145.png,single_011653.png,single_010883.png,B_ON_TOP,1,3137,0.184096
img_003595.png,single_003357.png,single_002009.png,B_ON_TOP,1,4274,0.429505
img_003634.png,single_003665.png,single_009965.png,A_ON_TOP,0,1638,0.160337
img_003651.png,single_006918.png,single_010947.png,A_ON_TOP,0,4330,0.248465
img_001129.png,single_005952.png,single_007657.png,B_ON_TOP,1,4109,0.203779
img_003365.png,single_003211.png,single_012502.png,A_ON_TOP,0,2854,0.190661
img_002593.png,single_000229.png,single_007234.png,B_ON_TOP,1,4943,0.450346
img_002839.png,single_014920.png,single_013188.png,A_ON_TOP,0,2674,0.226016
img_004506.png,single_014620.png,single_008659.png,B_ON_TOP,1,17060,0.49342
img_000457.png,single_000029.png,single_003564.png,A_ON_TOP,0,7200,0.4479
img_002691.png,single_001631.png,single_010233.png,A_ON_TOP,0,17112,0.520675
img_003633.png,single_010642.png,single_008332.png,A_ON_TOP,0,3703,0.212182
img_002119.png,single_015773.png,single_012046.png,B_ON_TOP,1,4376,0.245498
img_000380.png,single_001176.png,single_007599.png,A_ON_TOP,0,12233,0.469309
img_000190.png,single_005654.png,single_005142.png,B_ON_TOP,1,11972,0.446917
img_003797.png,single_000021.png,single_001198.png,B_ON_TOP,1,11343,0.479295
img_003338.png,single_014698.png,single_014692.png,A_ON_TOP,0,13210,0.501576
img_000658.png,single_012677.png,single_002138.png,A_ON_TOP,0,2510,0.170841
img_002331.png,single_008189.png,single_002570.png,A_ON_TOP,0,9106,0.40376
img_000854.png,single_004126.png,single_001089.png,A_ON_TOP,0,9472,0.34715
img_003211.png,single_011194.png,single_006431.png,A_ON_TOP,0,5851,0.206705
img_001279.png,single_005091.png,single_004069.png,A_ON_TOP,0,3884,0.277587
img_002887.png,single_010398.png,single_004033.png,B_ON_TOP,1,8267,0.464699
img_000408.png,single_005552.png,single_014569.png,A_ON_TOP,0,2410,0.231175
img_004069.png,single_010500.png,single_002108.png,A_ON_TOP,0,11333,0.391833
img_002863.png,single_010232.png,single_003088.png,A_ON_TOP,0,3637,0.279834
img_001973.png,single_010520.png,single_002156.png,A_ON_TOP,0,6475,0.35673
img_001150.png,single_007139.png,single_008965.png,B_ON_TOP,1,10936,0.408899
img_003038.png,single_011573.png,single_009756.png,B_ON_TOP,1,7287,0.300185
img_002013.png,single_007891.png,single_013883.png,B_ON_TOP,1,5749,0.339054
img_001071.png,single_002804.png,single_010087.png,A_ON_TOP,0,18713,0.482854
img_003088.png,single_015863.png,single_007636.png,B_ON_TOP,1,10991,0.496073
img_004162.png,single_014794.png,single_013827.png,B_ON_TOP,1,5592,0.286681
img_003866.png,single_014912.png,single_014007.png,B_ON_TOP,1,15247,0.526576
img_004404.png,single_008598.png,single_012734.png,A_ON_TOP,0,4740,0.348197
img_004999.png,single_012206.png,single_010789.png,A_ON_TOP,0,9504,0.317753
img_003438.png,single_010843.png,single_013058.png,A_ON_TOP,0,5142,0.361578
img_003538.png,single_013939.png,single_012279.png,B_ON_TOP,1,16120,0.398872
img_000641.png,single_004994.png,single_011167.png,B_ON_TOP,1,7449,0.308268
img_002090.png,single_015162.png,single_012678.png,B_ON_TOP,1,2248,0.196315
img_004177.png,single_002524.png,single_004668.png,A_ON_TOP,0,2459,0.167964
img_004864.png,single_010965.png,single_001566.png,B_ON_TOP,1,3884,0.318308
img_002063.png,single_007205.png,single_016098.png,A_ON_TOP,0,8217,0.271547
img_004551.png,single_001703.png,single_009887.png,B_ON_TOP,1,5715,0.268436
img_003309.png,single_006513.png,single_003110.png,A_ON_TOP,0,3100,0.308581
img_003430.png,single_012693.png,single_005167.png,A_ON_TOP,0,7579,0.312536
img_002551.png,single_012026.png,single_007829.png,A_ON_TOP,0,4244,0.212871
img_001612.png,single_008087.png,single_008233.png,B_ON_TOP,1,9533,0.308601
img_001808.png,single_002927.png,single_004973.png,A_ON_TOP,0,8574,0.371089
img_000586.png,single_009286.png,single_013945.png,A_ON_TOP,0,8742,0.387655
img_000403.png,single_002742.png,single_006188.png,B_ON_TOP,1,2910,0.252999
img_003674.png,single_008273.png,single_002223.png,A_ON_TOP,0,13001,0.439416
img_000099.png,single_006050.png,single_007209.png,A_ON_TOP,0,3897,0.304667
img_004831.png,single_004906.png,single_004405.png,B_ON_TOP,1,3812,0.214652
img_001345.png,single_014963.png,single_009383.png,B_ON_TOP,1,10656,0.347158
img_000289.png,single_009592.png,single_005740.png,A_ON_TOP,0,13171,0.359578
img_000677.png,single_010509.png,single_006758.png,B_ON_TOP,1,8009,0.340881
img_001549.png,single_010874.png,single_000717.png,A_ON_TOP,0,4351,0.239936
img_003823.png,single_007267.png,single_005546.png,B_ON_TOP,1,11047,0.436451
img_001945.png,single_001156.png,single_003022.png,A_ON_TOP,0,3833,0.22219
img_001650.png,single_000381.png,single_015672.png,B_ON_TOP,1,4383,0.260971
img_003905.png,single_003820.png,single_005092.png,A_ON_TOP,0,12051,0.508717
img_004219.png,single_010130.png,single_001666.png,A_ON_TOP,0,16881,0.54812
img_000420.png,single_000083.png,single_016169.png,B_ON_TOP,1,8710,0.510521
img_001480.png,single_001892.png,single_010729.png,A_ON_TOP,0,10390,0.420154
img_003547.png,single_002041.png,single_009289.png,B_ON_TOP,1,13852,0.35569
img_004330.png,single_007735.png,single_011175.png,A_ON_TOP,0,16398,0.489653
img_002195.png,single_009860.png,single_005011.png,B_ON_TOP,1,8420,0.425424
img_001408.png,single_001057.png,single_010871.png,B_ON_TOP,1,6988,0.434307
img_003280.png,single_014218.png,single_005418.png,A_ON_TOP,0,9936,0.370511
img_003141.png,single_006436.png,single_012072.png,B_ON_TOP,1,3498,0.287735
img_000622.png,single_009782.png,single_007596.png,B_ON_TOP,1,10560,0.542484
img_001358.png,single_003081.png,single_005602.png,A_ON_TOP,0,4399,0.303484
img_001579.png,single_010212.png,single_013189.png,B_ON_TOP,1,4493,0.325085
img_001369.png,single_015389.png,single_000168.png,B_ON_TOP,1,8328,0.337768
img_004978.png,single_015698.png,single_000332.png,A_ON_TOP,0,7060,0.369963
img_001395.png,single_001540.png,single_000883.png,B_ON_TOP,1,9677,0.405489
img_000495.png,single_009152.png,single_008263.png,A_ON_TOP,0,8709,0.313894
img_002700.png,single_002677.png,single_005708.png,B_ON_TOP,1,20547,0.522187
img_000609.png,single_000808.png,single_003670.png,B_ON_TOP,1,8216,0.335415
img_000347.png,single_002144.png,single_006983.png,A_ON_TOP,0,4417,0.28325
img_000096.png,single_003650.png,single_012360.png,A_ON_TOP,0,5783,0.300057
img_004834.png,single_011857.png,single_002571.png,B_ON_TOP,1,5086,0.290463
img_003416.png,single_000740.png,single_005541.png,B_ON_TOP,1,3100,0.246149
img_001002.png,single_010685.png,single_006690.png,B_ON_TOP,1,13198,0.373215
img_004486.png,single_003324.png,single_014203.png,B_ON_TOP,1,1857,0.196404
img_001410.png,single_001832.png,single_012598.png,B_ON_TOP,1,3543,0.248109
img_004707.png,single_009398.png,single_003317.png,B_ON_TOP,1,5758,0.44045
img_003047.png,single_004949.png,single_014251.png,A_ON_TOP,0,5386,0.296276
img_003775.png,single_011850.png,single_015025.png,B_ON_TOP,1,4977,0.272518
img_001775.png,single_009100.png,single_011084.png,A_ON_TOP,0,3297,0.316107
img_004836.png,single_003678.png,single_014908.png,B_ON_TOP,1,20194,0.406244
img_002027.png,single_000885.png,single_009534.png,B_ON_TOP,1,3020,0.194212
img_000021.png,single_005272.png,single_004047.png,B_ON_TOP,1,6803,0.289145
img_003709.png,single_007802.png,single_000617.png,A_ON_TOP,0,8614,0.386088
img_001748.png,single_008375.png,single_012457.png,A_ON_TOP,0,4379,0.44629
img_004559.png,single_006374.png,single_009972.png,B_ON_TOP,1,4616,0.23633
img_001866.png,single_005048.png,single_000756.png,A_ON_TOP,0,8553,0.411083
img_001891.png,single_000844.png,single_012697.png,B_ON_TOP,1,18865,0.517218
img_004224.png,single_008523.png,single_000347.png,A_ON_TOP,0,4311,0.458666
img_004397.png,single_001903.png,single_001637.png,B_ON_TOP,1,5029,0.261043
img_003937.png,single_015827.png,single_010436.png,A_ON_TOP,0,3975,0.286879
img_001466.png,single_012106.png,single_012127.png,B_ON_TOP,1,8125,0.45348
img_000777.png,single_016273.png,single_014932.png,A_ON_TOP,0,5806,0.249914
img_000667.png,single_008538.png,single_010397.png,B_ON_TOP,1,5850,0.277804
img_004269.png,single_000086.png,single_004492.png,B_ON_TOP,1,6394,0.306197
img_004867.png,single_014586.png,single_010858.png,B_ON_TOP,1,6831,0.344374
img_001197.png,single_004484.png,single_004967.png,B_ON_TOP,1,11284,0.432768
img_004571.png,single_004952.png,single_007221.png,A_ON_TOP,0,4515,0.515823
img_003630.png,single_006810.png,single_001001.png,A_ON_TOP,0,6664,0.469527
img_002666.png,single_015846.png,single_013315.png,A_ON_TOP,0,7161,0.406252
img_000385.png,single_003790.png,single_010568.png,B_ON_TOP,1,3002,0.224113
img_000560.png,single_010215.png,single_012048.png,A_ON_TOP,0,7155,0.345052
img_001515.png,single_007444.png,single_012446.png,B_ON_TOP,1,2511,0.327251
img_004276.png,single_001698.png,single_000116.png,B_ON_TOP,1,4928,0.251159
img_000903.png,single_002738.png,single_007155.png,A_ON_TOP,0,9907,0.472933
img_000505.png,single_016054.png,single_007281.png,A_ON_TOP,0,3130,0.280416
img_001953.png,single_015183.png,single_008237.png,A_ON_TOP,0,2710,0.275687
img_002288.png,single_012458.png,single_013664.png,B_ON_TOP,1,7516,0.291533
img_000171.png,single_002031.png,single_008463.png,A_ON_TOP,0,15141,0.407421
img_004565.png,single_001239.png,single_001343.png,A_ON_TOP,0,10610,0.372503
img_000751.png,single_012988.png,single_006736.png,A_ON_TOP,0,5028,0.218305
img_004281.png,single_016094.png,single_011000.png,A_ON_TOP,0,8969,0.36094
img_003583.png,single_014062.png,single_012545.png,B_ON_TOP,1,4323,0.287989
img_000050.png,single_013128.png,single_008264.png,A_ON_TOP,0,15904,0.451331
img_002292.png,single_010690.png,single_016189.png,B_ON_TOP,1,3929,0.230656
img_003333.png,single_004228.png,single_013245.png,A_ON_TOP,0,14032,0.380178
img_000111.png,single_003748.png,single_015186.png,A_ON_TOP,0,8587,0.284913
img_003364.png,single_011308.png,single_008917.png,A_ON_TOP,0,1953,0.135559
img_004917.png,single_011904.png,single_011419.png,B_ON_TOP,1,6132,0.463878
img_000359.png,single_003111.png,single_014887.png,B_ON_TOP,1,3226,0.254798
img_000070.png,single_015378.png,single_004948.png,A_ON_TOP,0,13384,0.515781
img_001224.png,single_012144.png,single_004978.png,B_ON_TOP,1,4003,0.528588
img_002580.png,single_013051.png,single_007920.png,A_ON_TOP,0,3618,0.190391
img_001835.png,single_015624.png,single_000112.png,A_ON_TOP,0,5928,0.322981
img_003116.png,single_010522.png,single_009272.png,A_ON_TOP,0,3948,0.232756
img_003707.png,single_004402.png,single_009754.png,B_ON_TOP,1,13015,0.381381
img_002951.png,single_009922.png,single_015357.png,A_ON_TOP,0,12098,0.433993
img_003132.png,single_003131.png,single_003700.png,A_ON_TOP,0,5961,0.393699
img_003381.png,single_011858.png,single_004091.png,B_ON_TOP,1,7869,0.336743
img_001682.png,single_010695.png,single_013731.png,A_ON_TOP,0,2090,0.18306
img_000956.png,single_014194.png,single_010505.png,A_ON_TOP,0,2152,0.189104
img_001709.png,single_004307.png,single_002391.png,A_ON_TOP,0,5377,0.298689
img_003350.png,single_008794.png,single_015447.png,B_ON_TOP,1,7317,0.257895
img_003021.png,single_006546.png,single_005975.png,B_ON_TOP,1,15455,0.468362
img_004343.png,single_013846.png,single_008197.png,B_ON_TOP,1,3349,0.252317
img_001430.png,single_002639.png,single_006671.png,A_ON_TOP,0,16976,0.423489
img_002766.png,single_014637.png,single_000090.png,A_ON_TOP,0,8233,0.330311
img_004246.png,single_003589.png,single_001914.png,B_ON_TOP,1,7355,0.303249
img_003125.png,single_012689.png,single_014819.png,B_ON_TOP,1,12652,0.469654
img_003268.png,single_012783.png,single_015374.png,B_ON_TOP,1,12687,0.4746
img_000244.png,single_002559.png,single_012644.png,B_ON_TOP,1,5625,0.290038
img_004643.png,single_013468.png,single_005693.png,A_ON_TOP,0,11064,0.433339
img_002614.png,single_015143.png,single_012531.png,A_ON_TOP,0,13585,0.431901
img_003235.png,single_009157.png,single_013944.png,B_ON_TOP,1,4048,0.314383
img_000145.png,single_013158.png,single_009615.png,B_ON_TOP,1,11076,0.465202
img_002694.png,single_005778.png,single_008081.png,A_ON_TOP,0,7216,0.313154
img_001933.png,single_000749.png,single_000025.png,B_ON_TOP,1,7085,0.391285
img_003241.png,single_003172.png,single_012979.png,B_ON_TOP,1,4853,0.274569
img_004743.png,single_012487.png,single_011423.png,A_ON_TOP,0,4488,0.522833
img_002813.png,single_014440.png,single_005610.png,A_ON_TOP,0,4404,0.261427
img_003924.png,single_014101.png,single_011121.png,B_ON_TOP,1,4136,0.230046
img_004903.png,single_014236.png,single_003499.png,B_ON_TOP,1,4279,0.382874
img_000944.png,single_003413.png,single_006319.png,A_ON_TOP,0,5662,0.493937
img_004560.png,single_003164.png,single_001787.png,A_ON_TOP,0,4813,0.197384
img_002016.png,single_005688.png,single_002467.png,A_ON_TOP,0,7660,0.358698
img_002185.png,single_009929.png,single_012429.png,B_ON_TOP,1,2840,0.258417
img_001513.png,single_007201.png,single_009438.png,B_ON_TOP,1,11458,0.454196
img_003506.png,single_007142.png,single_001777.png,A_ON_TOP,0,3082,0.22322
img_002467.png,single_009847.png,single_003308.png,B_ON_TOP,1,3092,0.401715
img_003554.png,single_008890.png,single_001626.png,B_ON_TOP,1,8267,0.421528
img_001233.png,single_011496.png,single_002524.png,B_ON_TOP,1,8422,0.274056
img_003479.png,single_011501.png,single_002569.png,B_ON_TOP,1,7037,0.458228
img_001655.png,single_013068.png,single_004781.png,B_ON_TOP,1,12184,0.372201
img_002144.png,single_001703.png,single_011177.png,B_ON_TOP,1,3518,0.25125
img_003006.png,single_001436.png,single_012919.png,B_ON_TOP,1,9845,0.36709
img_002305.png,single_002208.png,single_002489.png,A_ON_TOP,0,7679,0.381698
img_001303.png,single_000804.png,single_006176.png,A_ON_TOP,0,17667,0.512637
img_004277.png,single_005398.png,single_004458.png,B_ON_TOP,1,4957,0.4499
img_000706.png,single_013550.png,single_000773.png,B_ON_TOP,1,4830,0.269321
img_001728.png,single_000782.png,single_015861.png,A_ON_TOP,0,3355,0.240433
img_003232.png,single_007475.png,single_005788.png,A_ON_TOP,0,5102,0.326507
img_003255.png,single_005545.png,single_015206.png,B_ON_TOP,1,2593,0.25459
img_001598.png,single_001072.png,single_014205.png,B_ON_TOP,1,4081,0.211363
img_004375.png,single_005168.png,single_006005.png,A_ON_TOP,0,4001,0.228707
img_004363.png,single_011288.png,single_010254.png,B_ON_TOP,1,2366,0.206277
img_004009.png,single_000921.png,single_001546.png,A_ON_TOP,0,4487,0.250628
img_000229.png,single_016162.png,single_015464.png,B_ON_TOP,1,18246,0.428894
img_000366.png,single_005285.png,single_011245.png,A_ON_TOP,0,9808,0.285748
img_000806.png,single_007936.png,single_010953.png,A_ON_TOP,0,20339,0.495553
img_002910.png,single_011169.png,single_000066.png,B_ON_TOP,1,5428,0.319746
img_003084.png,single_015912.png,single_003230.png,A_ON_TOP,0,6716,0.286311
img_000911.png,single_001117.png,single_013655.png,B_ON_TOP,1,5174,0.335778
img_003294.png,single_012891.png,single_015945.png,B_ON_TOP,1,6311,0.332508
img_001821.png,single_001186.png,single_003364.png,B_ON_TOP,1,2022,0.163791
img_002583.png,single_000055.png,single_004209.png,A_ON_TOP,0,3847,0.226281
img_001890.png,single_010891.png,single_009908.png,B_ON_TOP,1,5823,0.242888
img_003345.png,single_009220.png,single_015462.png,A_ON_TOP,0,4754,0.24099
img_004437.png,single_006787.png,single_014315.png,B_ON_TOP,1,17259,0.399773
img_000499.png,single_000126.png,single_002570.png,A_ON_TOP,0,11697,0.393918
img_004526.png,single_011431.png,single_007862.png,A_ON_TOP,0,3174,0.416645
img_002424.png,single_007077.png,single_009138.png,A_ON_TOP,0,5067,0.308719
img_003096.png,single_002012.png,single_006213.png,B_ON_TOP,1,5714,0.350746
